date,temperature,humidity,luminosity
2019-11-27 16:41:15.569,24.2,33.8,277
2019-11-27 16:41:13.297,24.2,33.9,277
2019-11-27 16:41:11.019,24.2,33.9,273
2019-11-27 16:41:08.742,24.2,33.9,273
2019-11-27 16:41:06.468,24.2,33.9,277
2019-11-27 16:41:04.191,24.2,34.0,271
2019-11-27 16:41:01.914,24.2,34.0,273
2019-11-27 16:40:59.640,24.2,34.0,273
2019-11-27 16:40:57.363,24.2,34.1,275
2019-11-27 16:40:55.086,24.2,34.1,273
2019-11-27 16:40:52.813,24.2,34.1,273
2019-11-27 16:40:50.536,24.1,34.0,271
2019-11-27 16:40:48.258,24.2,34.1,271
2019-11-27 16:40:45.985,24.2,34.1,273
2019-11-27 16:40:43.708,24.2,34.1,273
2019-11-27 16:40:41.435,24.2,34.1,275
2019-11-27 16:40:39.157,24.2,34.1,273
2019-11-27 16:40:36.881,24.2,34.1,275
2019-11-27 16:40:34.607,24.2,34.1,273
2019-11-27 16:40:32.330,24.2,34.1,271
2019-11-27 16:40:30.053,24.2,34.1,277
2019-11-27 16:40:27.779,24.2,34.1,275
2019-11-27 16:40:25.502,24.2,34.1,273
2019-11-27 16:40:23.225,24.2,34.0,273
2019-11-27 16:40:20.952,24.2,34.0,273
2019-11-27 16:40:18.674,24.2,34.0,271
2019-11-27 16:40:16.398,24.2,34.0,273
2019-11-27 16:40:14.124,24.2,34.0,271
2019-11-27 16:40:11.846,24.2,34.0,271
2019-11-27 16:40:09.574,24.2,34.0,271
2019-11-27 16:40:07.297,24.2,34.0,273
2019-11-27 16:40:05.020,24.2,34.0,271
2019-11-27 16:40:02.745,24.2,34.0,271
2019-11-27 16:40:00.468,24.2,33.9,271
2019-11-27 16:39:58.192,24.2,33.9,273
2019-11-27 16:39:55.917,24.2,33.9,269
2019-11-27 16:39:53.641,24.2,33.9,269
2019-11-27 16:39:51.363,24.2,33.9,267
2019-11-27 16:39:49.090,24.2,33.9,271
2019-11-27 16:39:46.813,24.2,33.9,273
2019-11-27 16:39:44.535,24.2,33.9,273
2019-11-27 16:39:42.262,24.2,33.8,275
2019-11-27 16:39:39.985,24.2,33.8,273
2019-11-27 16:39:37.708,24.2,33.8,275
2019-11-27 16:39:35.434,24.2,33.8,273
2019-11-27 16:39:33.157,24.2,33.8,273
2019-11-27 16:39:30.884,24.2,33.8,271
2019-11-27 16:39:28.606,24.2,33.9,275
2019-11-27 16:39:26.329,24.2,33.9,273
2019-11-27 16:39:24.056,24.2,33.9,271
2019-11-27 16:39:21.779,24.2,33.9,273
2019-11-27 16:39:19.502,24.2,33.9,271
2019-11-27 16:39:17.228,24.2,33.9,273
2019-11-27 16:39:14.951,24.2,33.9,273
2019-11-27 16:39:12.675,24.2,33.9,273
2019-11-27 16:39:10.401,24.2,33.9,271
2019-11-27 16:39:08.123,24.2,34.0,271
2019-11-27 16:39:05.846,24.2,34.0,273
2019-11-27 16:39:03.573,24.2,34.1,271
2019-11-27 16:39:01.295,24.2,34.2,273
2019-11-27 16:38:59.019,24.2,34.2,271
2019-11-27 16:38:56.745,24.2,34.2,271
2019-11-27 16:38:54.468,24.2,34.2,271
2019-11-27 16:38:52.195,24.2,34.2,271
2019-11-27 16:38:49.918,24.2,34.1,273
2019-11-27 16:38:47.640,24.2,34.0,271
2019-11-27 16:38:45.368,24.2,33.9,273
2019-11-27 16:38:43.090,24.2,33.9,267
2019-11-27 16:38:40.813,24.2,33.9,271
2019-11-27 16:38:38.539,24.1,33.9,271
2019-11-27 16:38:36.262,24.2,34.0,273
2019-11-27 16:38:33.985,24.2,34.0,273
2019-11-27 16:38:31.711,24.2,34.1,271
2019-11-27 16:38:29.435,24.2,34.1,273
2019-11-27 16:38:27.158,24.2,34.1,275
2019-11-27 16:38:24.884,24.2,34.2,273
2019-11-27 16:38:22.606,24.2,34.2,269
2019-11-27 16:38:20.330,24.2,34.2,267
2019-11-27 16:38:18.057,24.2,34.1,269
2019-11-27 16:38:15.779,24.2,34.1,273
